id,target
13015,0
13016,0
13017,0
13018,0
13019,1
13020,0
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13030,0
13031,0
13032,1
13033,1
13034,1
13035,1
13036,1
13037,0
13038,3
13039,3
13040,3
13041,3
13042,0
13043,0
13044,0
13045,0
13046,0
13047,0
13048,0
13049,3
13050,1
13051,0
13052,0
13053,0
13054,1
13055,1
13056,1
13057,1
13058,3
13059,3
13060,2
13061,2
13062,2
13063,2
13064,2
13065,2
13066,0
13067,0
13068,0
13069,2
13070,2
13071,2
13072,2
13073,2
13074,2
13075,2
13076,2
13077,2
13078,2
13079,2
13080,2
13081,2
13082,2
13083,0
13084,2
13085,2
13086,2
13087,2
13088,2
13089,2
13090,2
13091,0
13092,2
13093,2
13094,2
13095,2
13096,2
13097,2
13098,2
13099,2
13100,2
13101,0
13102,2
13103,2
13104,2
13105,2
13106,2
13107,2
13108,1
13109,0
13110,1
13111,1
13112,0
13113,1
13114,1
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,0
13129,0
13130,0
13131,4
13132,4
13133,0
13134,0
13135,0
13136,0
13137,0
13138,1
13139,1
13140,1
13141,0
13142,1
13143,1
13144,0
13145,1
13146,1
13147,1
13148,1
13149,1
13150,1
13151,0
13152,1
13153,1
13154,1
13155,1
13156,1
13157,1
13158,1
13159,1
13160,1
13161,1
13162,1
13163,3
13164,1
13165,1
13166,1
13167,1
13168,1
13169,1
13170,1
13171,0
13172,1
13173,0
13174,0
13175,0
13176,0
13177,0
13178,0
13179,0
13180,0
13181,0
13182,0
13183,0
13184,1
13185,0
13186,0
13187,0
13188,0
13189,0
13190,0
13191,1
13192,0
13193,0
13194,1
13195,1
13196,1
13197,1
13198,1
13199,1
13200,1
13201,1
13202,1
13203,1
13204,1
13205,1
13206,1
13207,1
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,1
13215,1
13216,1
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,1
13224,1
13225,1
13226,1
13227,1
13228,1
13229,1
13230,1
13231,1
13232,1
13233,1
13234,1
13235,1
13236,1
13237,1
13238,1
13239,1
13240,1
13241,1
13242,1
13243,1
13244,1
13245,1
13246,1
13247,1
13248,1
13249,1
13250,1
13251,1
13252,1
13253,1
13254,1
13255,1
13256,1
13257,1
13258,1
13259,1
13260,1
13261,1
13262,1
13263,1
13264,1
13265,1
13266,1
13267,1
13268,1
13269,1
13270,1
13271,1
13272,1
13273,1
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,0
13281,1
13282,1
13283,1
13284,0
13285,1
13286,0
13287,1
13288,1
13289,1
13290,1
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,1
13298,1
13299,1
13300,1
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,1
13308,1
13309,1
13310,1
13311,1
13312,1
13313,1
13314,1
13315,1
13316,1
13317,1
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,1
13325,0
13326,1
13327,1
13328,1
13329,1
13330,0
13331,0
13332,0
13333,0
13334,0
13335,1
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,1
13343,0
13344,0
13345,0
13346,0
13347,0
13348,2
13349,2
13350,1
13351,2
13352,2
13353,2
13354,2
13355,2
13356,2
13357,1
13358,2
13359,2
13360,2
13361,2
13362,2
13363,2
13364,1
13365,2
13366,2
13367,2
13368,2
13369,1
13370,1
13371,1
13372,1
13373,1
13374,1
13375,1
13376,3
13377,1
13378,3
13379,3
13380,0
13381,1
13382,3
13383,1
13384,0
13385,0
13386,0
13387,0
13388,0
13389,0
13390,0
13391,0
13392,0
13393,0
13394,0
13395,0
13396,0
13397,3
13398,0
13399,0
13400,0
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,2
13411,2
13412,2
13413,2
13414,2
13415,1
13416,2
13417,2
13418,2
13419,2
13420,2
13421,2
13422,2
13423,1
13424,2
13425,2
13426,2
13427,2
13428,2
13429,2
13430,2
13431,1
13432,2
13433,2
13434,2
13435,2
13436,2
13437,2
13438,2
13439,1
13440,2
13441,2
13442,2
13443,2
13444,1
13445,1
13446,0
13447,1
13448,1
13449,1
13450,1
13451,1
13452,0
13453,1
13454,1
13455,1
13456,1
13457,1
13458,1
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,3
13468,0
13469,0
13470,0
13471,3
13472,0
13473,3
13474,3
13475,3
13476,3
13477,1
13478,1
13479,1
13480,1
13481,1
13482,1
13483,1
13484,1
13485,1
13486,1
13487,1
13488,1
13489,0
13490,0
13491,0
13492,0
13493,0
13494,0
13495,0
13496,0
13497,1
13498,1
13499,0
13500,0
13501,0
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,0
13509,0
13510,0
13511,0
13512,0
13513,0
13514,0
13515,0
13516,0
13517,0
13518,1
13519,1
13520,1
13521,1
13522,1
13523,1
13524,1
13525,1
13526,1
13527,1
13528,1
13529,1
13530,1
13531,1
13532,1
13533,1
13534,1
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,1
13542,1
13543,1
13544,1
13545,1
13546,1
13547,1
13548,1
13549,1
13550,1
13551,1
13552,1
13553,1
13554,1
13555,1
13556,1
13557,1
13558,1
13559,1
13560,1
13561,1
13562,1
13563,1
13564,1
13565,1
13566,1
13567,1
13568,1
13569,1
13570,0
13571,0
13572,0
13573,0
13574,0
13575,1
13576,1
13577,1
13578,1
13579,1
13580,1
13581,1
13582,1
13583,1
13584,1
13585,1
13586,1
13587,1
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,1
13595,0
13596,0
13597,2
13598,2
13599,2
13600,2
13601,2
13602,1
13603,2
13604,1
13605,2
13606,2
13607,2
13608,2
13609,1
13610,1
13611,0
13612,0
13613,0
13614,1
13615,0
13616,0
13617,0
13618,1
13619,0
13620,1
13621,0
13622,1
13623,0
13624,1
13625,0
13626,1
13627,1
13628,1
13629,1
13630,1
13631,1
13632,1
13633,1
13634,1
13635,1
13636,2
13637,2
13638,2
13639,2
13640,2
13641,1
13642,2
13643,2
13644,2
13645,2
13646,1
13647,2
13648,2
13649,2
13650,2
13651,2
13652,1
13653,2
13654,0
13655,0
13656,1
13657,0
13658,0
13659,0
13660,0
13661,0
13662,0
13663,0
13664,0
13665,1
13666,0
13667,0
13668,3
13669,0
13670,0
13671,0
13672,0
13673,0
13674,0
13675,1
13676,3
13677,0
13678,0
13679,1
13680,0
13681,0
13682,4
13683,4
13684,4
13685,4
13686,4
13687,1
13688,4
13689,4
13690,4
13691,4
13692,4
13693,4
13694,1
13695,4
13696,4
13697,4
13698,4
13699,4
13700,4
13701,4
13702,4
13703,4
13704,4
13705,4
13706,4
13707,4
13708,4
13709,4
13710,4
13711,0
13712,4
13713,4
13714,4
13715,4
13716,4
13717,4
13718,4
13719,4
13720,4
13721,4
13722,4
13723,4
13724,0
13725,0
13726,0
13727,0
13728,0
13729,0
13730,0
13731,0
13732,0
13733,0
13734,1
13735,0
13736,3
13737,3
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,1
13749,4
13750,4
13751,4
13752,4
13753,4
13754,4
13755,4
13756,4
13757,4
13758,4
13759,1
13760,1
13761,1
13762,4
13763,4
13764,1
13765,1
13766,1
13767,1
13768,1
13769,1
13770,1
13771,1
13772,1
13773,1
13774,0
13775,2
13776,2
13777,2
13778,2
13779,2
13780,2
13781,0
13782,2
13783,2
13784,2
13785,2
13786,2
13787,2
13788,2
13789,2
13790,0
13791,2
13792,2
13793,2
13794,2
13795,2
13796,2
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13803,2
13804,2
13805,2
13806,0
13807,2
13808,2
13809,2
13810,2
13811,2
13812,2
13813,2
13814,2
13815,0
13816,2
13817,2
13818,2
13819,2
13820,2
13821,2
13822,2
13823,2
13824,0
13825,0
13826,0
13827,0
13828,3
13829,3
13830,0
13831,3
13832,0
13833,0
13834,0
13835,0
13836,0
13837,0
13838,3
13839,0
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,3
13865,3
13866,0
13867,0
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,3
13878,3
13879,3
13880,3
13881,3
13882,3
13883,3
13884,3
13885,3
13886,3
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,2
13897,2
13898,2
13899,0
13900,1
13901,1
13902,0
13903,1
13904,1
13905,1
13906,1
13907,1
13908,1
13909,1
13910,1
13911,1
13912,0
13913,1
13914,1
13915,1
13916,1
13917,1
13918,1
13919,2
13920,2
13921,2
13922,2
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,4
13938,4
13939,4
13940,4
13941,4
13942,4
13943,4
13944,4
13945,4
13946,4
13947,4
13948,4
13949,0
13950,4
13951,4
13952,4
13953,4
13954,4
13955,4
13956,4
13957,4
13958,0
13959,4
13960,4
13961,4
13962,4
13963,4
13964,4
13965,4
13966,4
13967,4
13968,4
13969,4
13970,4
13971,4
13972,4
13973,4
13974,4
13975,0
13976,4
13977,4
13978,4
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,2
13986,2
13987,2
13988,2
13989,0
13990,2
13991,2
13992,2
13993,2
13994,2
13995,2
13996,2
13997,0
13998,2
13999,2
14000,2
14001,2
14002,2
14003,0
14004,2
14005,2
14006,2
14007,2
14008,2
14009,0
14010,0
14011,4
14012,4
14013,4
14014,4
14015,4
14016,4
14017,4
14018,4
14019,4
14020,4
14021,4
14022,4
14023,4
14024,4
14025,4
14026,4
14027,4
14028,0
14029,3
14030,3
14031,3
14032,0
14033,3
14034,3
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,3
14048,3
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,3
14060,3
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,0
14094,2
14095,0
14096,0
14097,0
14098,2
14099,2
14100,2
14101,2
14102,2
14103,2
14104,2
14105,2
14106,0
14107,2
14108,2
14109,2
14110,2
14111,2
14112,2
14113,2
14114,0
14115,2
14116,2
14117,2
14118,2
14119,2
14120,2
14121,2
14122,0
14123,2
14124,1
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14139,0
14140,0
14141,0
14142,0
14143,0
14144,0
14145,0
14146,0
14147,0
14148,0
14149,0
14150,0
14151,0
14152,0
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,0
14161,0
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
14184,0
14185,0
14186,0
14187,0
14188,0
14189,0
14190,0
14191,0
14192,0
14193,0
14194,0
14195,0
14196,0
14197,0
14198,0
14199,0
14200,0
14201,0
14202,0
14203,0
14204,0
14205,0
14206,0
14207,0
14208,0
14209,0
14210,0
14211,0
14212,0
14213,0
14214,0
14215,0
14216,0
14217,0
14218,0
14219,0
14220,0
14221,0
14222,0
14223,2
14224,2
14225,2
14226,0
14227,2
14228,0
14229,0
14230,0
14231,3
14232,3
14233,0
14234,0
14235,0
14236,0
14237,0
14238,0
14239,0
14240,0
14241,0
14242,0
14243,0
14244,3
14245,0
14246,0
14247,0
14248,0
14249,0
14250,0
14251,0
14252,0
14253,0
14254,0
14255,0
14256,0
14257,0
14258,2
14259,2
14260,1
14261,0
14262,1
14263,1
14264,1
14265,1
14266,1
14267,1
14268,1
14269,1
14270,1
14271,1
14272,1
14273,0
14274,1
14275,0
14276,0
14277,0
14278,0
14279,4
14280,4
14281,4
14282,4
14283,4
14284,4
14285,4
14286,4
14287,4
14288,4
14289,4
14290,4
14291,1
14292,4
14293,4
14294,4
14295,4
14296,4
14297,4
14298,4
14299,4
14300,4
14301,4
14302,4
14303,4
14304,4
14305,4
14306,4
14307,4
14308,1
14309,4
14310,4
14311,4
14312,4
14313,4
14314,4
14315,4
14316,4
14317,4
14318,4
14319,0
14320,0
14321,0
14322,0
14323,3
14324,3
14325,2
14326,0
14327,2
14328,2
14329,2
14330,2
14331,2
14332,2
14333,2
14334,2
14335,2
14336,2
14337,2
14338,2
14339,2
14340,2
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,0
14353,0
14354,0
14355,0
14356,0
14357,0
14358,0
14359,0
14360,0
14361,2
14362,2
14363,2
14364,2
14365,2
14366,2
14367,2
14368,2
14369,2
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14383,0
14384,0
14385,0
14386,1
14387,0
14388,1
14389,0
14390,0
14391,1
14392,1
14393,2
14394,2
14395,2
14396,2
14397,2
14398,2
14399,2
14400,2
14401,2
14402,2
14403,2
14404,0
14405,2
14406,2
14407,2
14408,2
14409,2
14410,2
14411,2
14412,0
14413,2
14414,2
14415,2
14416,2
14417,2
14418,2
14419,2
14420,2
14421,2
14422,0
14423,2
14424,2
14425,2
14426,0
14427,2
14428,2
14429,2
14430,2
14431,2
14432,0
14433,0
14434,0
14435,0
14436,0
14437,0
14438,0
14439,0
14440,0
14441,0
14442,3
14443,3
14444,3
14445,3
14446,3
14447,3
14448,3
14449,0
14450,0
14451,1
14452,1
14453,1
14454,1
14455,1
14456,1
14457,1
14458,0
14459,1
14460,1
14461,1
14462,1
14463,1
14464,1
14465,1
14466,1
14467,1
14468,1
14469,1
14470,1
14471,1
14472,1
14473,1
14474,1
14475,1
14476,1
14477,0
14478,0
14479,0
14480,0
14481,0
14482,3
14483,3
14484,3
14485,3
14486,3
14487,3
14488,3
14489,3
14490,3
14491,3
14492,3
14493,3
14494,3
14495,0
14496,0
14497,0
14498,0
14499,3
14500,0
14501,0
14502,0
14503,0
14504,0
14505,0
14506,0
14507,0
14508,0
14509,0
14510,0
14511,0
14512,0
14513,0
14514,0
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,0
14524,0
14525,0
14526,0
14527,0
14528,0
14529,0
14530,0
14531,0
14532,0
14533,0
14534,0
14535,0
14536,0
14537,0
14538,0
14539,0
14540,0
14541,0
14542,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,0
14558,0
14559,0
14560,1
14561,0
14562,1
14563,1
14564,1
14565,1
14566,1
14567,1
14568,1
14569,1
14570,1
14571,1
14572,0
14573,1
14574,1
14575,1
14576,1
14577,1
14578,1
14579,1
14580,0
14581,1
14582,1
14583,1
14584,0
14585,2
14586,2
14587,2
14588,2
14589,0
14590,2
14591,2
14592,2
14593,0
14594,0
14595,0
14596,0
14597,2
14598,2
14599,2
14600,2
14601,2
14602,2
14603,2
14604,2
14605,2
14606,2
14607,2
14608,0
14609,2
14610,2
14611,2
14612,2
14613,2
14614,2
14615,2
14616,2
14617,2
14618,1
14619,0
14620,3
14621,3
14622,0
14623,0
14624,0
14625,1
14626,1
14627,1
14628,1
14629,1
14630,1
14631,1
14632,0
14633,1
14634,1
14635,1
14636,1
14637,1
14638,0
14639,0
14640,0
14641,0
14642,0
14643,0
14644,0
14645,0
14646,0
14647,0
14648,0
14649,0
14650,0
14651,0
14652,0
14653,0
14654,0
14655,0
14656,0
14657,0
14658,0
14659,0
14660,0
14661,0
14662,0
14663,0
14664,0
14665,0
14666,0
14667,0
14668,0
14669,0
14670,0
14671,0
14672,0
14673,3
14674,3
14675,0
14676,0
14677,0
14678,0
14679,3
14680,3
14681,3
14682,3
14683,3
14684,3
14685,3
14686,3
14687,0
14688,3
14689,0
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,0
14697,0
14698,0
14699,0
14700,0
14701,0
14702,3
14703,2
14704,2
14705,2
14706,2
14707,0
14708,0
14709,0
14710,0
14711,0
14712,3
14713,0
14714,0
14715,0
14716,3
14717,0
14718,0
14719,0
14720,0
14721,0
14722,0
14723,0
14724,3
14725,3
14726,3
14727,3
14728,0
14729,0
14730,0
14731,0
14732,0
14733,0
14734,3
14735,3
14736,1
14737,4
14738,4
14739,4
14740,4
14741,0
14742,4
14743,4
14744,4
14745,4
14746,4
14747,4
14748,4
14749,4
14750,0
14751,4
14752,0
14753,3
14754,0
14755,0
14756,0
14757,3
14758,0
14759,0
14760,0
14761,3
14762,3
14763,0
14764,3
14765,0
14766,3
14767,3
14768,3
14769,3
14770,3
14771,3
14772,3
14773,3
14774,3
14775,3
14776,3
14777,3
14778,3
14779,3
14780,0
14781,3
14782,3
14783,3
14784,3
14785,0
14786,0
14787,0
14788,0
14789,0
14790,0
14791,0
14792,0
14793,0
14794,0
14795,0
14796,0
14797,0
14798,0
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,3
14807,0
14808,0
14809,0
14810,0
14811,0
14812,0
14813,0
14814,0
14815,0
14816,3
14817,0
14818,0
14819,0
14820,0
14821,0
14822,0
14823,1
14824,1
14825,3
14826,1
14827,1
14828,1
14829,1
14830,1
14831,1
14832,1
14833,1
14834,1
14835,3
14836,1
14837,1
14838,1
14839,1
14840,1
14841,1
14842,1
14843,1
14844,1
14845,3
14846,1
14847,1
14848,1
14849,1
14850,0
14851,0
14852,0
14853,3
14854,0
14855,0
14856,0
14857,3
14858,3
14859,0
14860,0
14861,0
14862,0
14863,1
14864,0
14865,1
14866,1
14867,1
14868,1
14869,1
14870,0
14871,1
14872,1
14873,1
14874,1
14875,1
14876,1
14877,1
14878,0
14879,1
14880,1
14881,1
14882,1
14883,1
14884,1
14885,0
14886,1
14887,0
14888,1
14889,1
14890,1
14891,1
14892,1
14893,1
14894,1
14895,1
14896,0
14897,0
14898,0
14899,3
14900,0
14901,3
14902,3
14903,3
14904,3
14905,0
14906,3
14907,3
14908,0
14909,3
14910,0
14911,0
14912,1
14913,0
14914,1
14915,1
14916,0
14917,0
14918,0
14919,4
14920,4
14921,4
14922,4
14923,0
14924,4
14925,4
14926,4
14927,4
14928,4
14929,3
14930,3
14931,3
14932,3
14933,3
14934,3
14935,3
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,0
14943,0
14944,0
14945,0
14946,0
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,0
14954,0
14955,0
14956,0
14957,0
14958,0
14959,0
14960,0
14961,0
14962,0
14963,0
14964,0
14965,0
14966,0
14967,0
14968,0
14969,0
14970,0
14971,0
14972,0
14973,0
14974,0
14975,0
14976,0
14977,0
14978,0
14979,0
14980,0
14981,0
14982,2
14983,2
14984,2
14985,2
14986,2
14987,2
14988,0
14989,0
14990,0
14991,2
14992,2
14993,2
14994,2
14995,2
14996,0
14997,2
14998,2
14999,2
15000,2
15001,2
15002,2
15003,2
15004,0
15005,2
15006,2
15007,2
15008,2
15009,2
15010,2
15011,0
15012,0
15013,2
15014,0
15015,1
15016,1
15017,1
15018,1
15019,1
15020,1
15021,1
15022,0
15023,1
15024,1
15025,1
15026,1
15027,1
15028,1
15029,1
15030,1
15031,1
15032,0
15033,1
15034,1
15035,1
15036,1
15037,1
15038,1
15039,1
15040,1
15041,1
15042,1
15043,1
15044,1
15045,1
15046,1
15047,1
15048,0
15049,1
15050,1
15051,1
15052,1
15053,1
15054,1
15055,1
15056,1
15057,1
15058,0
15059,1
15060,1
15061,1
15062,1
15063,1
15064,1
15065,1
15066,1
15067,1
15068,0
15069,1
15070,1
15071,1
15072,1
15073,1
15074,0
15075,1
15076,1
15077,1
15078,1
15079,1
15080,1
15081,1
15082,1
15083,0
15084,1
15085,1
15086,1
15087,1
15088,1
15089,1
15090,1
15091,1
15092,0
15093,1
15094,1
15095,1
15096,1
15097,1
15098,1
15099,1
15100,1
15101,1
15102,1
15103,1
15104,1
15105,1
15106,1
15107,1
15108,1
15109,1
15110,1
15111,1
15112,1
15113,1
15114,0
15115,1
15116,1
15117,1
15118,1
15119,0
15120,0
15121,0
15122,0
15123,4
15124,4
15125,4
15126,4
15127,1
15128,0
15129,0
15130,0
15131,0
15132,0
15133,0
15134,3
15135,0
15136,0
15137,0
15138,0
15139,3
15140,0
15141,1
15142,0
15143,1
15144,0
15145,0
15146,3
15147,3
15148,0
15149,3
15150,3
15151,3
15152,3
15153,3
15154,3
15155,3
15156,3
15157,3
15158,3
15159,0
15160,0
15161,0
15162,0
15163,0
15164,0
15165,0
15166,0
15167,0
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,3
15175,3
15176,3
15177,3
15178,0
15179,0
15180,0
15181,0
15182,3
15183,3
15184,3
15185,3
15186,3
15187,0
15188,3
15189,3
15190,3
15191,0
15192,0
15193,3
15194,0
15195,0
15196,0
15197,0
15198,0
15199,0
15200,0
15201,0
15202,0
15203,0
15204,0
15205,0
15206,0
15207,0
15208,0
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,0
15216,0
15217,0
15218,0
15219,1
15220,1
15221,1
15222,1
15223,1
15224,2
15225,2
15226,2
15227,2
15228,2
15229,2
15230,0
15231,2
15232,2
15233,2
15234,2
15235,1
15236,1
15237,1
15238,1
15239,0
15240,1
15241,1
15242,1
15243,1
15244,1
15245,1
15246,0
15247,1
15248,1
15249,1
15250,1
15251,1
15252,0
15253,1
15254,2
15255,2
15256,0
15257,2
15258,2
15259,2
15260,2
15261,2
15262,2
15263,2
15264,2
15265,2
15266,2
15267,1
15268,0
15269,1
15270,1
15271,1
15272,1
15273,1
15274,1
15275,1
15276,1
15277,1
15278,1
15279,0
15280,1
15281,1
15282,1
15283,1
15284,1
15285,1
15286,1
15287,1
15288,1
15289,1
15290,1
15291,1
15292,1
15293,1
15294,1
15295,1
15296,1
15297,1
15298,1
15299,1
15300,1
15301,1
15302,1
15303,1
15304,1
15305,1
15306,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,3
15314,0
15315,0
15316,3
15317,3
15318,0
15319,0
15320,0
15321,0
15322,3
15323,0
15324,3
15325,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,0
15332,0
15333,0
15334,0
15335,0
15336,3
15337,3
15338,3
15339,3
15340,0
15341,0
15342,0
15343,0
15344,3
15345,0
15346,3
15347,3
15348,3
15349,0
15350,0
15351,0
15352,0
15353,3
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,0
15361,0
15362,3
15363,3
15364,3
15365,0
15366,0
15367,0
15368,0
15369,3
15370,3
15371,0
15372,0
15373,0
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,0
15382,0
15383,0
15384,0
15385,0
15386,0
15387,3
15388,3
15389,3
15390,0
15391,0
15392,0
15393,0
15394,0
15395,0
15396,3
15397,0
15398,0
15399,1
15400,3
15401,0
15402,0
15403,0
15404,0
15405,0
15406,1
15407,0
15408,0
15409,0
15410,0
15411,0
15412,0
15413,1
15414,1
15415,0
15416,0
15417,0
15418,0
15419,1
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,1
15429,0
15430,0
15431,3
15432,3
15433,3
15434,3
15435,3
15436,3
15437,0
15438,0
15439,0
15440,1
15441,1
15442,0
15443,1
15444,1
15445,1
15446,1
15447,1
15448,1
15449,0
15450,0
15451,0
15452,3
15453,3
15454,0
15455,3
15456,0
15457,3
15458,0
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,0
15468,0
15469,0
15470,0
15471,0
15472,0
15473,0
15474,0
15475,0
15476,0
15477,0
15478,0
15479,0
15480,0
15481,0
15482,0
15483,0
15484,0
15485,0
15486,0
15487,0
15488,0
15489,3
15490,0
15491,3
15492,3
15493,1
15494,1
15495,1
15496,1
15497,1
15498,1
15499,1
15500,1
15501,1
15502,1
15503,1
15504,1
15505,1
15506,1
15507,1
15508,1
15509,1
15510,1
15511,1
15512,1
15513,1
15514,1
15515,1
15516,1
15517,1
15518,1
15519,1
15520,1
15521,3
15522,3
15523,4
15524,0
15525,4
15526,4
15527,4
15528,4
15529,4
15530,4
15531,4
15532,4
15533,4
15534,4
15535,4
15536,4
15537,4
15538,4
15539,4
15540,0
15541,4
15542,4
15543,4
15544,4
15545,4
15546,4
15547,4
15548,4
15549,0
15550,4
15551,4
15552,4
15553,4
15554,4
15555,4
15556,4
15557,4
15558,4
15559,0
15560,4
15561,4
15562,4
15563,4
15564,4
15565,4
15566,4
15567,4
15568,4
15569,4
15570,4
15571,4
15572,4
15573,4
15574,4
15575,4
15576,4
15577,4
15578,0
15579,4
15580,4
15581,4
15582,4
15583,4
15584,0
15585,0
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15596,0
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,0
15606,0
15607,0
15608,0
15609,0
15610,0
15611,0
15612,0
15613,0
15614,0
15615,0
15616,0
15617,0
15618,0
15619,0
15620,0
15621,0
15622,0
15623,0
15624,0
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,0
15637,0
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,0
15645,0
15646,0
15647,0
15648,0
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,1
15665,0
15666,0
15667,0
15668,0
15669,0
15670,0
15671,0
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,0
15681,1
15682,1
15683,1
15684,1
15685,1
15686,1
15687,1
15688,1
15689,1
15690,1
15691,1
15692,1
15693,1
15694,1
15695,2
15696,2
15697,2
15698,2
15699,1
15700,1
15701,1
15702,1
15703,0
15704,1
15705,1
15706,1
15707,1
15708,0
15709,0
15710,0
15711,0
15712,0
15713,0
15714,0
15715,0
15716,0
15717,0
15718,0
15719,0
15720,0
15721,3
15722,3
15723,3
15724,3
15725,3
15726,3
15727,0
15728,3
15729,3
15730,3
15731,3
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,1
15754,0
15755,1
15756,1
15757,0
15758,0
15759,0
15760,0
15761,0
15762,0
15763,0
15764,0
15765,0
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,3
15774,3
15775,3
15776,3
15777,3
15778,3
15779,3
15780,3
15781,3
15782,3
15783,3
15784,3
15785,3
15786,3
15787,0
15788,0
15789,1
15790,4
15791,4
15792,4
15793,4
15794,4
15795,4
15796,4
15797,4
15798,4
15799,4
15800,4
15801,3
15802,0
15803,0
15804,1
15805,0
15806,3
15807,0
15808,3
15809,3
15810,3
15811,3
15812,3
15813,1
